timeindex;AT-reservoir-profile;BE-reservoir-profile;CH-reservoir-profile;CZ-reservoir-profile;DE-reservoir-profile;DK-reservoir-profile;FR-reservoir-profile;LU-reservoir-profile;NL-reservoir-profile;NO-reservoir-profile;PL-reservoir-profile;SE-reservoir-profile
2015-11-21T03:00:00Z;1534.5597902369468;5.1120729830341345;2937.8985083277985;72.1938034833984;68.66072089750624;0.0;7990.576727236889;0.497278429093077;0.0;16522.330101596755;76.57246851652971;5122.411741127086
2015-11-21T04:00:00Z;1399.7488613752241;5.512151344954771;2591.235602214085;59.990736568418015;63.026782030845304;0.0;7579.820185326174;0.5351341962451397;0.0;16511.01544363498;75.41732383727935;5121.139228271829
2015-11-21T05:00:00Z;1261.3192015311201;6.641744179137435;2396.148449105774;50.16177946386469;57.99037660931008;0.0;6581.60378633576;0.5448091202426336;0.0;16501.045338469445;55.8537039830837;5120.0442257515815
2015-11-21T06:00:00Z;1152.1440010648714;6.994131281358221;2153.534576090492;43.592629963972385;56.224638556093765;0.0;5132.165782213417;0.7060022275770669;0.0;16489.01856282508;45.69816798082828;5118.690810200296
2015-11-21T07:00:00Z;1093.5979078804617;8.279905151438635;2509.0342717157014;38.60961893496284;59.02304557864046;0.0;3132.2065930267195;1.552009837388276;0.0;16478.542915931906;32.71996619264867;5117.543673558265
2015-11-21T08:00:00Z;1099.9586972878499;6.42995113147243;2294.1957829687153;38.39455509024583;59.086847433902015;0.0;2094.531756353787;1.6375394817002664;0.0;16468.161234254574;27.873575837253867;5114.805005464785
2015-11-21T09:00:00Z;1316.8837183769867;5.4316083130570325;2222.820010459796;42.24196586453837;62.969495902763086;0.0;1705.898878983949;1.5092772439540565;0.0;16461.069609144066;24.938326441460294;5113.578244380672
2015-11-21T10:00:00Z;1312.366265871433;5.2015831055613475;2136.9405156675125;53.01997792180266;67.45898467783854;0.0;1696.9448965814959;0.9607162318113831;0.0;16449.28652972695;26.47908961640941;5112.962581333497
2015-11-21T11:00:00Z;1138.4665112660766;5.514939447305493;2151.0950702095056;53.619882257724136;70.13114442498114;0.0;1751.153076951993;0.7391534103357928;0.0;16440.461877282574;27.084205375502346;5112.8124059327065
2015-11-21T12:00:00Z;1054.4274220034958;5.530915196499474;2379.6795148667206;52.010412002215034;76.78884651651808;0.0;1559.7429392810598;0.6626940022673895;0.0;16429.458589065965;26.029463830476207;5111.580698377743
2015-11-21T13:00:00Z;1001.0769913042237;6.569919630757944;2153.0859449747795;49.486362567517176;76.02577405168445;0.0;1137.259749224722;0.6914574935626664;0.0;16418.717105438933;24.301446362311136;5109.787328141675
2015-11-21T14:00:00Z;955.3854456572041;6.553442629470677;1915.5020116193814;51.68064129796473;70.36137699782296;0.0;854.6968767085665;0.652732104909409;0.0;16408.908895566106;23.051990422430247;5108.1186064115145
2015-11-21T15:00:00Z;911.1817322658954;7.395154495741229;1769.1285854680543;40.90080078063911;62.39537629367779;0.0;794.1731879405083;0.7007851257358759;0.0;16405.80278402685;18.3969299022343;5102.949517787619
2015-11-21T16:00:00Z;889.1457462984922;6.357887335329592;1719.8476018773008;38.78238644557629;59.84986117740143;0.0;647.763477076008;0.5768247600163178;0.0;16390.46602842933;18.128474912360986;5105.9401310291905
2015-11-21T17:00:00Z;867.6726330615927;5.943022605208296;1696.7411641953197;36.337901563884664;57.36048724055427;0.0;716.9147800719821;0.5274931986843823;0.0;16380.050654021985;17.955576609685618;5104.492803970394
2015-11-21T18:00:00Z;862.3421941724938;6.793441473335897;1683.436876428969;34.75030450503089;56.88911094914956;0.0;697.6162751079344;0.5146996250998908;0.0;16368.076642923277;18.042964424075233;5102.595771021927
2015-11-21T19:00:00Z;860.258942070357;7.22011755512758;1664.1370265891744;34.65859209368242;56.27532266310755;0.0;692.7851017902202;0.5097516535607459;0.0;16352.859756983196;18.185852207011095;5103.8966905229245
2015-11-21T20:00:00Z;857.7116932486023;6.52159861230211;1666.5518658439153;34.912271128965095;55.16573163789168;0.0;670.1281931700001;0.538557726894089;0.0;16350.058961796776;17.789221526877085;5100.583057223423
2015-11-21T21:00:00Z;855.2891166291859;7.101322028942022;1666.0984512130653;34.479836341698515;54.34101166183891;0.0;621.0890001679779;0.6767269945803237;0.0;16335.803990568478;18.2953297977252;5100.58113197135
2015-11-21T22:00:00Z;853.6385835006025;6.733606864814234;1665.9007086454087;34.14771232774489;53.4198953861827;0.0;593.7779318911962;0.681383421167;0.0;16326.80199202887;19.677545837965713;5099.128074303386
2015-11-21T23:00:00Z;853.1979427322337;5.506197530296347;1664.6227229695605;34.076413937772756;52.49293889994653;0.0;606.1505695893478;0.608480807947113;0.0;16317.072613923685;20.140254886320243;5099.140813305213
2015-11-22T00:00:00Z;854.2941402309624;5.217393757411944;1663.5828726130915;34.35953001168955;51.591874924571314;0.0;601.2056803691786;0.5435090639151122;0.0;16299.238340553131;20.670296258050936;5096.847806367107
2015-11-22T01:00:00Z;852.4088577499581;5.583806166131746;1662.836978667881;34.25945583303825;51.099833393615725;0.0;609.9852168715782;0.5443153375408563;0.0;16290.36504058267;21.861040736886558;5095.638478743751
2015-11-22T02:00:00Z;851.7860128178347;5.302900347902664;1663.8293807374405;34.34545701297074;51.00309903558139;0.0;562.5757862199889;0.5652609408884997;0.0;16279.494769617091;22.5291645015881;5094.381339624993
2015-11-22T03:00:00Z;851.6316620781643;5.0410518837246885;1662.9633759660496;34.57495174669921;50.97011481054245;0.0;567.7728871031962;0.5288804446965314;0.0;16270.321250072368;23.698992587893297;5093.648695276467
2015-11-22T04:00:00Z;851.3574652869744;4.798838840787564;1661.6171617494117;34.232758964376416;50.703904146348115;0.0;549.4970383496635;0.5137173247493475;0.0;16258.477419666327;24.616679282910027;5091.205907554574
2015-11-22T05:00:00Z;850.8254199713853;4.706422099528252;1661.7928180323051;34.39722959394795;50.35361331770859;0.0;534.7658063893452;0.4968600972543796;0.0;16248.790532716966;25.088712411046142;5089.792936987668
2015-11-22T06:00:00Z;850.8880919134004;4.729723663189954;1662.1255796739322;34.89320873369783;50.02343121328509;0.0;525.3400225682923;0.48556778576177206;0.0;16238.45673477161;24.983304486160968;5090.520021893037
2015-11-22T07:00:00Z;853.7684633640599;4.789327480883083;1665.9043062997403;34.70926275017941;50.08918878993795;0.0;522.1931260880255;0.48792119122626487;0.0;16224.9129544346;23.471570818081823;5088.06693384438
2015-11-22T08:00:00Z;852.1694675941995;4.74564365006469;1669.856439622868;35.011543700353236;50.08103089365072;0.0;516.4809519397407;0.4818536832370882;0.0;16213.973875825744;23.402467394123594;5086.989018560728
2015-11-22T09:00:00Z;850.682174711482;4.800456177330823;1673.6926931879632;36.71655586107982;51.1133230801062;0.0;520.0391440487363;0.49168058448662066;0.0;16201.863942313388;23.0160769927411;5085.846381651861
2015-11-22T10:00:00Z;851.1623313877551;4.920242407059112;1697.5288568271758;38.7797156933626;53.87343920155104;0.0;549.5014912424791;0.508605981430551;0.0;16191.390831151906;22.04969799919573;5084.871779536469
2015-11-22T11:00:00Z;858.1984701413876;5.345663782157662;1737.7210523779315;40.570260619335485;57.82537766917969;0.0;582.3176772707437;0.565652842040516;0.0;16180.520399744451;21.660780453168528;5082.4774951918
2015-11-22T12:00:00Z;874.1063781075952;6.061774975601543;1771.1208088010217;41.10218340724822;60.54868413526108;0.0;603.1663192139841;0.5690499310021142;0.0;16170.536995403087;21.274567152692047;5080.880699547403
2015-11-22T13:00:00Z;889.4479132397231;6.351939417613168;1815.2553919525935;39.71552592978062;60.15289654917229;0.0;638.8229427942676;0.5229221722382712;0.0;16158.64652885703;21.43935448100774;5079.86715686762
2015-11-22T14:00:00Z;868.1887059705816;6.9412568560961185;1751.937080107512;38.582103745827474;58.3153647518393;0.0;632.7955088213869;0.5179130970298043;0.0;16148.264586671467;21.114988415041008;5076.35688220578
2015-11-22T15:00:00Z;851.5658043947286;6.537798012471886;1686.5796737762557;36.158370589488264;52.926736068936975;0.0;559.929012771149;0.47780795996139414;0.0;16141.239876626994;20.33710530445501;5074.4468736514755
2015-11-22T16:00:00Z;846.6383630222547;5.762027190661637;1664.1478383205692;33.72231128222781;50.222335986108405;0.0;515.8937202827391;0.5039842262085674;0.0;16121.284331361032;19.90790986103407;5073.757235778108
2015-11-22T17:00:00Z;847.4865974468313;5.327367331799927;1660.6520716725931;33.691285515157425;50.28504996575701;0.0;505.4458131253372;0.5039842262085674;0.0;16112.230155438943;19.060832230311664;5071.662684282592
