timeindex;AT-pv-profile;AT-wind-onshore-profile;BE-pv-profile;BE-wind-offshore-profile;BE-wind-onshore-profile;CH-pv-profile;CH-wind-onshore-profile;CZ-pv-profile;CZ-wind-onshore-profile;DE-pv-profile;DE-wind-offshore-profile;DE-wind-onshore-profile;DK-pv-profile;DK-wind-offshore-profile;DK-wind-onshore-profile;FR-pv-profile;FR-wind-offshore-profile;FR-wind-onshore-profile;LU-pv-profile;LU-wind-onshore-profile;NL-pv-profile;NL-wind-offshore-profile;NL-wind-onshore-profile;NO-pv-profile;NO-wind-offshore-profile;NO-wind-onshore-profile;PL-pv-profile;PL-wind-offshore-profile;PL-wind-onshore-profile;SE-pv-profile;SE-wind-offshore-profile;SE-wind-onshore-profile
2015-01-03T01:00:00Z;0.0;0.678413;0.0;0.33250799999999997;0.244714;0.0;0.678413;0.0;0.678413;0.0;0.960892;0.678413;0.0;0.981532;0.9206489999999999;0.0;0.256436;0.15609800000000001;0.0;0.678413;0.0;0.57622;0.414916;0.0;0.988701;0.5733779999999999;0.0;0.668687;0.910249;0.0;0.668687;0.886551
2015-01-03T02:00:00Z;0.0;0.629278;0.0;0.34321599999999997;0.237279;0.0;0.629278;0.0;0.629278;0.0;0.950457;0.629278;0.0;0.976699;0.894394;0.0;0.368284;0.189329;0.0;0.629278;0.0;0.5597409999999999;0.401034;0.0;0.989872;0.5621470000000001;0.0;0.653867;0.919435;0.0;0.653867;0.879295
2015-01-03T03:00:00Z;0.0;0.5751109999999999;0.0;0.342957;0.23588299999999998;0.0;0.5751109999999999;0.0;0.5751109999999999;0.0;0.949937;0.5751109999999999;0.0;0.96725;0.849783;0.0;0.654423;0.22586399999999998;0.0;0.5751109999999999;0.0;0.5780069999999999;0.398938;0.0;0.978771;0.540492;0.0;0.717661;0.9290879999999999;0.0;0.717661;0.8814219999999999
2015-01-03T04:00:00Z;0.0;0.51377;0.0;0.313633;0.229785;0.0;0.51377;0.0;0.51377;0.0;0.957285;0.51377;0.0;0.9524799999999999;0.802945;0.0;0.846413;0.263402;0.0;0.51377;0.0;0.645189;0.40938800000000003;0.0;0.9650860000000001;0.525025;0.0;0.801195;0.930925;0.0;0.801195;0.886019
2015-01-03T05:00:00Z;0.0;0.49679399999999996;0.0;0.25848899999999997;0.21238200000000002;0.0;0.49679399999999996;0.0;0.49679399999999996;0.0;0.9618040000000001;0.49679399999999996;0.0;0.9345979999999999;0.760116;0.0;0.934522;0.295057;0.0;0.49679399999999996;0.0;0.721187;0.43018100000000004;0.0;0.954858;0.508424;0.0;0.883733;0.920532;0.0;0.883733;0.888825
2015-01-03T06:00:00Z;0.0;0.510954;0.0;0.2176;0.23172199999999998;0.0;0.510954;0.0;0.510954;0.0;0.96195;0.510954;0.0;0.9159700000000001;0.7114010000000001;0.0;0.946941;0.312582;0.0;0.510954;0.0;0.755452;0.46075;0.0;0.946456;0.49179700000000004;0.0;0.932005;0.9031799999999999;0.0;0.932005;0.8833059999999999
2015-01-03T07:00:00Z;0.055;0.529193;0.0;0.21849699999999997;0.272237;0.039;0.529193;0.022;0.529193;0.003;0.9601870000000001;0.529193;0.0;0.8909450000000001;0.659651;0.006999999999999999;0.9587379999999999;0.34258099999999997;0.0;0.529193;0.0;0.7204189999999999;0.47984;0.0;0.9341020000000001;0.46629499999999996;0.02;0.956075;0.885067;0.0;0.956075;0.867426
2015-01-03T08:00:00Z;0.14400000000000002;0.54104;0.002;0.288777;0.279905;0.217;0.54104;0.079;0.54104;0.028;0.95536;0.54104;0.006;0.862874;0.6159399999999999;0.047;0.933192;0.373651;0.003;0.54104;0.001;0.59877;0.41129;0.0;0.916163;0.453675;0.086;0.954834;0.8699709999999999;0.011;0.954834;0.846879
2015-01-03T09:00:00Z;0.198;0.5325770000000001;0.01;0.311444;0.23824;0.349;0.5325770000000001;0.122;0.5325770000000001;0.049;0.9461299999999999;0.5325770000000001;0.027000000000000003;0.846426;0.587561;0.093;0.905141;0.4075;0.018000000000000002;0.5325770000000001;0.009000000000000001;0.484766;0.358108;0.013;0.8703989999999999;0.442932;0.138;0.9273040000000001;0.8679450000000001;0.045;0.9273040000000001;0.8249209999999999
2015-01-03T10:00:00Z;0.21600000000000005;0.5282140000000001;0.018000000000000002;0.300585;0.195999;0.331;0.5282140000000001;0.11;0.5282140000000001;0.05;0.923273;0.5282140000000001;0.048;0.827335;0.571149;0.134;0.8836709999999999;0.46883800000000003;0.022;0.5282140000000001;0.019;0.378683;0.323504;0.032;0.781913;0.42802299999999993;0.14800000000000002;0.8881129999999999;0.8706950000000001;0.073;0.8881129999999999;0.800474
